"","Filename","Frame","Time..HMS.","Period","Period.time..HMS.","Length..mm.","Precision..mm.","RMS.1..mm.","RMS.2..mm.","Range..mm.","Direction..deg.","Horz..Dir...deg.","Vert..Dir...deg.","Mid.X..mm.","Mid.Y..mm.","Mid.Z..mm.","OpCode","Tape.Reader","Depth","Comment","Year","Dive.No","Transect.No","User.Def..4","User.Def..5","User.Def..6","User.Def..7","User.Def..8","Family","Genus","Species","Code","Number","Stage","Activity","Check.ID","Comment.1","Event.Time","Time..mins.","Period.time..mins."
"639","2013_33_1_SL.avi",33319,"21:55.7",NA,NA,NA,6.996,6.144,NA,1797.554,21.09,NA,NA,579.203,-306.623,-1673.829,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"flatfish","Dover sole",124,124,21,"","","","","",NA,NA
"640","2013_33_1_SL.avi",34710,"22:42.1",NA,NA,NA,119.965,7.969,NA,8347.028,13.035,NA,NA,-1375.175,1194.976,-8145.784,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,22,"AD","milling","","","",NA,NA
"641","2013_33_1_SL.avi",34963,"22:50.6",NA,NA,566.183,53.265,4.984,0.226,4478.838,18.61,20.661,14.183,-1401.576,-327.622,-4241.254,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,22,"AD","","","","",NA,NA
"642","2013_33_1_SL.avi",35045,"22:53.3",NA,NA,NA,53.776,7.296,NA,5224.937,21.134,NA,NA,-1840.431,347.976,-4877.673,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,23,"","","","","",NA,NA
"643","2013_33_1_SL.avi",35604,"23:12.0",NA,NA,NA,7.604,1.051,NA,1981.231,14.191,NA,NA,-352.512,-355.549,-1916.923,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"flatfish","flatfish",10006,10006,24,"","","","","",NA,NA
"644","2013_33_1_SL.avi",36853,"23:53.7",NA,NA,NA,35.08,5.457,NA,3963.16,26.352,NA,NA,1699.464,-494.049,-3546.036,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,25,"","","","","",NA,NA
"645","2013_33_1_SL.avi",37711,"24:22.3",NA,NA,NA,18.183,8.905,NA,2992.55,19.653,NA,NA,-934.25,-405.775,-2813.872,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,26,"","","","","",NA,NA
"646","2013_33_1_SL.avi",38285,"24:41.4",NA,NA,NA,9.954,1.475,NA,2099.161,27.104,NA,NA,709.447,-662.186,-1861.363,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,27,"","","","","",NA,NA
"647","2013_33_1_SL.avi",38786,"24:58.2",NA,NA,NA,27.079,5.918,NA,3826.521,16.61,NA,NA,-1085.037,97.776,-3668.16,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","redbanded",153,153,28,"","","","","",NA,NA
"648","2013_33_1_SL.avi",38786,"24:58.2",NA,NA,NA,6.02,4.831,NA,1830.04,5.666,NA,NA,76.946,-183.751,-1819.165,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,29,"SU","milling","","","",NA,NA
"649","2013_33_1_SL.avi",38786,"24:58.2",NA,NA,NA,6.9,1.417,NA,1894.975,12.594,NA,NA,340.772,-254.233,-1846.665,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,30,"","","","","",NA,NA
"650","2013_33_1_SL.avi",38786,"24:58.2",NA,NA,NA,25.711,1.392,NA,3534.808,22.724,NA,NA,1349.858,169.399,-3262.522,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,31,"","","","","",NA,NA
"651","2013_33_1_SL.avi",38786,"24:58.2",NA,NA,NA,28.923,1.145,NA,4220.345,8.395,NA,NA,400.527,421.618,-4180.087,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,32,"","","","","",NA,NA
"652","2013_33_1_SL.avi",38786,"24:58.2",NA,NA,NA,54.498,4.576,NA,5722.774,14.425,NA,NA,-214.168,1347.586,-5557.723,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,33,"","","","","",NA,NA
"653","2013_33_1_SL.avi",38786,"24:58.2",NA,NA,NA,93.382,3.754,NA,7256.065,17.026,NA,NA,843.035,1872.715,-6959.362,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,34,"","","","","",NA,NA
"654","2013_33_1_SL.avi",38786,"24:58.2",NA,NA,NA,76.038,4.017,NA,6361.79,18.398,NA,NA,1259.482,1496.336,-6053.681,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,35,"","","","","",NA,NA
"655","2013_33_1_SL.avi",38786,"24:58.2",NA,NA,NA,132.961,5.94,NA,8482.363,19.214,NA,NA,1336.898,2361.099,-8036.691,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,36,"","","","","",NA,NA
"656","2013_33_1_SL.avi",38786,"24:58.2",NA,NA,NA,116.037,1.014,NA,7266.857,26.729,NA,NA,2813.741,1590.586,-6508.464,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,37,"","","","","",NA,NA
"657","2013_33_1_SL.avi",38786,"24:58.2",NA,NA,NA,154.362,4.023,NA,8326.246,27.985,NA,NA,3280.034,2040.668,-7375.868,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,38,"","","","","",NA,NA
"658","2013_33_1_SL.avi",38786,"24:58.2",NA,NA,NA,127.461,28.072,NA,7886.403,22.82,NA,NA,2372.294,1849.475,-7290.2,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,39,"","","","","",NA,NA
"659","2013_33_1_SL.avi",38786,"24:58.2",NA,NA,NA,149.295,5.145,NA,8906.792,19.508,NA,NA,1662.365,2372.592,-8422.487,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,40,"","","","","",NA,NA
"660","2013_33_1_SL.avi",38787,"24:58.2",NA,NA,562.071,15.224,7.474,2.302,1995.427,0.93,66.679,46.692,2.326,10.059,-1995.4,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,29,"SU","","","High Horiz Orientation","",NA,NA
"661","2013_33_1_SL.avi",39794,"25:31.8",NA,NA,NA,14.548,9.579,NA,2605.1,23.84,NA,NA,1050.774,-93.853,-2381.935,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"flatfish","flatfish",10006,10006,41,"","","","","",NA,NA
"662","2013_33_1_SL.avi",40203,"25:45.4",NA,NA,NA,10.731,2.902,NA,2361.72,14.724,NA,NA,546.141,-274.572,-2281.241,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","greenstripe",135,135,42,"","","","","",NA,NA
"663","2013_33_1_SL.avi",40519,"25:56.0",NA,NA,NA,21.441,3.06,NA,3215.17,21.283,NA,NA,-1092.884,-442.701,-2991.143,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","",10024,10024,43,"","","","greenstripe?","",NA,NA
"664","2013_33_1_SL.avi",41674,"26:34.5",NA,NA,NA,14.35,3.069,NA,2755.968,14.544,NA,NA,-596.194,-381.205,-2663.568,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,44,"","","","","",NA,NA
"665","2013_33_1_SL.avi",41992,"26:45.1",NA,NA,NA,9.547,1.869,NA,2286.199,11.624,NA,NA,220.841,-429.206,-2234.663,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,45,"","","","","",NA,NA
"666","2013_33_1_SL.avi",42175,"26:51.2",NA,NA,NA,35.104,0.075,NA,4124.562,24.025,NA,NA,-1664.204,182.239,-3769.512,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,46,"","","","","",NA,NA
"667","2013_33_1_SL.avi",42552,"27:03.8",NA,NA,NA,12.809,0.248,NA,2377.69,26.806,NA,NA,-956.39,-508.51,-2116.636,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","redbanded",153,153,47,"","","","","",NA,NA
"668","2013_33_1_SL.avi",47226,"29:39.8",NA,NA,NA,39.413,7.42,NA,5056.616,4.848,NA,NA,427.323,-52.571,-5038.253,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,48,"","","","","",NA,NA
"669","2013_33_1_SL.avi",47318,"29:42.8",NA,NA,NA,114.351,5.056,NA,7409.93,24.048,NA,NA,2929.089,658.31,-6774.521,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","redbanded",153,153,49,"","","","","",NA,NA
"670","2013_33_1_SL.avi",47407,"29:45.8",NA,NA,NA,113.311,3.098,NA,7336.532,23.929,NA,NA,2736.411,1094.349,-6718.568,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,51,"AD","milling","","No length-bad lighting","",NA,NA
"671","2013_33_1_SL.avi",47476,"29:48.1",NA,NA,NA,91.469,11.225,NA,6421.978,27.213,NA,NA,2729.257,1020.628,-5722.873,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","redbanded",153,153,50,"","","","","",NA,NA
"672","2013_33_1_SL.avi",47690,"29:55.3",NA,NA,NA,29.759,1.366,NA,4048.828,13.121,NA,NA,790.867,-512.228,-3937.659,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,52,"","","","","",NA,NA
"673","2013_33_1_SL.avi",49307,"30:49.2",NA,NA,NA,14.395,2.225,NA,2809.411,12.892,NA,NA,-608.58,-180.611,-2736.75,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,53,"","","","","",NA,NA
"674","2013_33_1_SL.avi",54729,"33:50.1",NA,NA,NA,23.551,8.913,NA,3701.014,11.459,NA,NA,209.381,-745.183,-3619.166,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,54,"","","","","",NA,NA
"675","2013_33_1_SL.avi",55478,"34:15.1",NA,NA,NA,21.909,4.291,NA,3272.503,22.508,NA,NA,-784.572,-1010.293,-3012.147,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,55,"","","","","",NA,NA
"676","2013_33_1_SL.avi",55712,"34:22.9",NA,NA,NA,66.89,16.795,NA,6529.998,9.909,NA,NA,-95.481,1047.813,-6444.675,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,56,"","","","","",NA,NA
"677","2013_33_1_SL.avi",66547,"40:24.5",NA,NA,NA,15.583,1.27,NA,3005.914,10.102,NA,NA,-177.089,-529.594,-2953.589,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,57,"","","","","",NA,NA
"678","2013_33_1_SL.avi",67208,"40:46.5",NA,NA,NA,29.979,1.043,NA,4147.683,11.035,NA,NA,-685.084,-446.507,-4066.272,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,58,"","","","","",NA,NA
"679","2013_33_1_SL.avi",68365,"41:25.1",NA,NA,NA,24.467,0.377,NA,3591.218,16.966,NA,NA,-1035.381,-199.954,-3432.908,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","redbanded",153,153,59,"","","","","",NA,NA
"680","2013_33_1_SL.avi",69146,"41:51.2",NA,NA,NA,29.082,3.715,NA,3711.921,23.943,NA,NA,1501.479,-159.592,-3390.936,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","redbanded",153,153,60,"","","","","",NA,NA
"681","2013_33_1_SL.avi",71966,"43:25.3",NA,NA,NA,25.943,0.663,NA,3782.494,14.153,NA,NA,-520.417,-805.354,-3658.939,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,61,"","","","","",NA,NA
"682","2013_33_1_SL.avi",72012,"43:26.8",NA,NA,NA,11.228,5.024,NA,2380.012,17.038,NA,NA,528.704,-480.083,-2270.341,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,62,"","","","","",NA,NA
"683","2013_33_1_SL.avi",76438,"45:54.5",NA,NA,NA,33.269,2.519,NA,4083.111,20.875,NA,NA,1453.472,-107.93,-3814.127,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,63,"","","","","",NA,NA
"684","2013_33_1_SL.avi",77158,"46:18.5",NA,NA,NA,28.772,3.984,NA,3703.556,24.208,NA,NA,1518.449,-14.98,-3377.93,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","redbanded",153,153,64,"","","","","",NA,NA
"685","2013_33_1_SL.avi",78126,"46:50.8",NA,NA,NA,20.277,1.114,NA,3382.945,13.167,NA,NA,265.026,-760.246,-3285.742,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,65,"","","","","",NA,NA
"686","2013_33_1_SL.avi",78249,"46:54.9",NA,NA,NA,23.671,8.556,NA,3657.101,11.561,NA,NA,493.725,-581.586,-3576.643,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,66,"","","","","",NA,NA
"687","2013_33_1_SL.avi",80731,"48:17.7",NA,NA,NA,44.139,8.231,NA,5391.04,4.319,NA,NA,-405.963,-53.13,-5375.47,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,67,"","","","","",NA,NA
"688","2013_33_1_SL.avi",81293,"48:36.5",NA,NA,NA,35.206,0.031,NA,3968.889,27.457,NA,NA,1739.392,529.403,-3527.935,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","redbanded",153,153,68,"","","","","",NA,NA
"689","2013_33_1_SL.avi",82675,"49:22.6",NA,NA,NA,13.632,5.394,NA,2747.541,12.886,NA,NA,248.197,-590.06,-2671.93,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,69,"","","","","",NA,NA
"690","2013_33_1_SL.avi",82928,"49:31.0",NA,NA,NA,17.075,0.419,NA,3145.543,11.469,NA,NA,-67.894,-656.106,-3075.606,1,"Jenny Stahl",0,"old cameras",2013,33,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,70,"","","","","",NA,NA
"691","2013_39_1_SL.avi",1718,"29:31.3",NA,NA,NA,81.629,3.015,NA,7036.908,11.384,NA,NA,-668.714,1140.479,-6911.6,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,1,"AD","milling","","","",NA,NA
"692","2013_39_1_SL.avi",1718,"29:31.3",NA,NA,NA,25.394,12.827,NA,3852.461,11.379,NA,NA,-756.22,34.116,-3777.357,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,2,"","","","","",NA,NA
"693","2013_39_1_SL.avi",1826,"29:34.9",NA,NA,486.195,80.05,0.173,0.2,4918.563,17.138,31.776,9.025,-1383.888,378.303,-4704.679,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,1,"AD","","","","",NA,NA
"694","2013_39_1_SL.avi",2505,"29:57.6",NA,NA,NA,21.632,0.858,NA,3400.002,16.399,NA,NA,-958.572,-86.621,-3260.928,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"cod","",9991,9991,3,"","","","","",NA,NA
"695","2013_39_1_SL.avi",3017,"30:14.7",NA,NA,NA,17.12,3.17,NA,2816.969,25.147,NA,NA,-1192.051,-137.891,-2548.591,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"cod","",9991,9991,4,"","","","","",NA,NA
"696","2013_39_1_SL.avi",3017,"30:14.7",NA,NA,NA,21.483,2.556,NA,3283.893,20.583,NA,NA,-1154.18,-62.274,-3073.751,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"cod","",9991,9991,5,"","","","","",NA,NA
"697","2013_39_1_SL.avi",3542,"30:32.2",NA,NA,NA,7.398,4.205,NA,2063.056,5.255,NA,NA,188.845,-29.298,-2054.185,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"cod","",9991,9991,6,"","","","","",NA,NA
"698","2013_39_1_SL.avi",3657,"30:36.0",NA,NA,NA,13.982,1.644,NA,2659.466,17.657,NA,NA,-617.919,-546.725,-2528.246,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"cod","",9991,9991,7,"","","","","",NA,NA
"699","2013_39_1_SL.avi",3657,"30:36.0",NA,NA,NA,16.469,2.604,NA,2740.159,23.965,NA,NA,1026.54,-457.917,-2498.999,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"cod","",9991,9991,8,"","","","","",NA,NA
"700","2013_39_1_SL.avi",3840,"30:42.1",NA,NA,NA,25.661,5.011,NA,3375.717,26.94,NA,NA,1260.173,-900.129,-2999.533,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,9,"","","","","",NA,NA
"701","2013_39_1_SL.avi",3873,"30:43.2",NA,NA,NA,26.961,5.301,NA,3639.574,20.501,NA,NA,-1009.618,-816.041,-3400.183,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"cod","",9991,9991,10,"","","","","",NA,NA
"702","2013_39_1_SL.avi",4128,"30:51.7",NA,NA,NA,27.17,2.286,NA,3575.532,24.702,NA,NA,-1484.823,-203.393,-3246.284,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,11,"","","","","",NA,NA
"703","2013_39_1_SL.avi",5885,"31:50.4",NA,NA,NA,31.043,0.953,NA,4378.326,8.119,NA,NA,502.38,312.117,-4338.195,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,12,"JV","milling","","","",NA,NA
"704","2013_39_1_SL.avi",6005,"31:54.4",NA,NA,320.71,13.321,0.475,2.164,2918.406,16.027,6.502,26.359,708.896,-414.286,-2800.523,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,12,"JV","","","","",NA,NA
"705","2013_39_1_SL.avi",12664,"35:36.5",NA,NA,NA,87.701,4.704,NA,6516.437,23.894,NA,NA,2636.102,-199.41,-5956.102,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,13,"AD","milling","","No length-Bad Lighting","",NA,NA
"706","2013_39_1_SL.avi",16336,"37:39.1",NA,NA,NA,26.201,0.021,NA,3737.083,17.196,NA,NA,-1104.779,-48.11,-3569.725,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,14,"SU","milling","","No length-bad angle","",NA,NA
"707","2013_39_1_SL.avi",24093,"41:57.9",NA,NA,NA,16.397,1.756,NA,2802.314,22.019,NA,NA,746.143,-768.55,-2589.51,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,15,"","","","","",NA,NA
"708","2013_39_1_SL.avi",28024,"44:09.1",NA,NA,NA,40.746,8.187,NA,5063.975,7.276,NA,NA,636.489,22.673,-5023.764,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,16,"","","","","",NA,NA
"709","2013_39_1_SL.avi",30246,"45:23.2",NA,NA,NA,19.038,11.156,NA,3254.2,11.98,NA,NA,490.491,-499.913,-3177.943,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,17,"","","","","",NA,NA
"710","2013_39_1_SL.avi",31424,"46:02.5",NA,NA,NA,45.854,7.802,NA,4881.221,19.516,NA,NA,1617.129,158.216,-4602.844,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,18,"","","","","",NA,NA
"711","2013_39_1_SL.avi",32238,"46:29.7",NA,NA,NA,18.558,4.932,NA,3428.923,3.114,NA,NA,24.866,-222.781,-3421.588,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,19,"JV","milling","","","",NA,NA
"712","2013_39_1_SL.avi",32346,"46:33.3",NA,NA,186.216,9.668,5.314,0.534,2231.424,6.868,21.026,30.492,10.757,-291.289,-2212.303,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,19,"JV","","","","",NA,NA
"713","2013_39_1_SL.avi",35874,"48:31.0",NA,NA,NA,9.664,2.58,NA,2108.511,22.849,NA,NA,-761.561,-322.252,-1939.587,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,20,"","","","","",NA,NA
"714","2013_39_1_SL.avi",37913,"49:39.0",NA,NA,NA,9.877,4.458,NA,2148.72,21.872,NA,NA,633.953,-510.908,-1988.485,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"cod","",9991,9991,21,"","","","","",NA,NA
"715","2013_39_1_SL.avi",40767,"51:14.3",NA,NA,NA,21.549,9.011,NA,3280.053,19.376,NA,NA,774.992,-798.368,-3085.57,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,22,"","","","","",NA,NA
"716","2013_39_1_SL.avi",45467,"53:51.1",NA,NA,NA,54.236,5.137,NA,5275.576,19.699,NA,NA,-1640.687,630.526,-4974.161,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,23,"","","","","",NA,NA
"717","2013_39_1_SL.avi",52433,"57:43.5",NA,NA,NA,67.276,9.323,NA,5791.179,21.125,NA,NA,1667.392,1195.111,-5415.65,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,24,"AD","fish moving slowly into frame","","","",NA,NA
"718","2013_39_1_SL.avi",52510,"57:46.1",NA,NA,671.858,39.771,1.021,4.777,4498.473,14.882,15.404,21.205,1015.592,502.377,-4353.441,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,24,"AD","","","","",NA,NA
"719","2013_39_1_SL.avi",55023,"59:09.9",NA,NA,NA,62.472,7.115,NA,5433.962,24.366,NA,NA,-1672.263,-1548.168,-4933.017,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,25,"AD","milling","","","",NA,NA
"720","2013_39_1_SL.avi",55238,"59:17.1",NA,NA,471.561,33.339,1.999,4.177,3811.204,24.852,15.404,21.408,-1220.308,-1076.056,-3446.48,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,25,"AD","","","","",NA,NA
"721","2013_39_1_SL.avi",55897,"59:39.1",NA,NA,NA,46.257,3.161,NA,4914.433,18.513,NA,NA,-926.351,-1307.608,-4645.824,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,31,"AD","resting on bottom","","No length- behind time code","",NA,NA
"722","2013_39_1_SL.avi",56366,"59:54.7",NA,NA,NA,41.635,0.005,NA,4984.462,12.271,NA,NA,-29.759,-1113.19,-4858.476,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,26,"","","","","",NA,NA
"723","2013_39_1_SL.avi",56639,"00:03.8",NA,NA,NA,40.107,1.918,NA,4628.69,17.043,NA,NA,-1211.338,561.466,-4431.951,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,27,"","","","","",NA,NA
"724","2013_39_1_SL.avi",59872,"01:51.7",NA,NA,NA,49.613,0.459,NA,5413.741,11.606,NA,NA,-976.624,423.055,-5308.09,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"greenling","lingcod",130,130,28,"","","","","",NA,NA
"725","2013_39_1_SL.avi",60673,"02:18.5",NA,NA,565.37,13.071,4.69,3.247,2161.023,7.931,27.663,9.065,54.326,-317.012,-2136.954,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"greenling","lingcod",130,130,28,"","","","","",NA,NA
"726","2013_39_1_SL.avi",62879,"03:32.1",NA,NA,NA,37.624,0.67,NA,4672.937,10.746,NA,NA,-607.654,-675.546,-4583.747,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,29,"","","","","",NA,NA
"727","2013_39_1_SL.avi",62905,"03:32.9",NA,NA,NA,19.871,2.574,NA,3434.429,9.733,NA,NA,54.313,-615.781,-3378.338,1,"Jenny Stahl",0,"old cameras",2013,39,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,30,"","","","","",NA,NA
"728","2013_43_1_SL.avi",884,"12:11.5",NA,NA,NA,31.334,2.9,NA,4181.411,14.272,NA,NA,-909.877,439.277,-4057.506,1,"Jenny Stahl",0,"old cameras",2013,43,1,NA,NA,NA,NA,NA,"greenling","lingcod",130,130,1,"","","","","",NA,NA
"729","2013_43_1_SL.avi",969,"12:14.3",NA,NA,716.85,44.516,0.403,7.744,3024.873,23.032,72.85,31.203,-1133.349,-371.682,-2779.789,1,"Jenny Stahl",0,"old cameras",2013,43,1,NA,NA,NA,NA,NA,"greenling","lingcod",130,130,1,"","","","High horz Ang but Ok From Above","",NA,NA
