Trip Number,Vessel Name,Target Species Code,Trip Comments,Trip Fix Method,Dive Number,Management Area,Submersible Type,Vehicle,Dive Comments,Transect Type,Transect Number,Line Length Meters,Transect Area Description,Transect Fix Method,Transect Comment,Year,Transect Date,Observation Time,Common Name,Species Class,Species Code,Stage,Activity,Obs Number,Density Estimate,Distance Feet,Depth Meters,Quantity,Check ID,Species Comment,Video Path,Camera,Observation Source,Observation Type,Number of Fish
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,8:57:47,rosethorn,rockfish,150,adult,,8,,0,147,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,8:57:57,rosethorn,rockfish,150,adult,,9,,2,147,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,8:58:23,rosethorn,rockfish,150,adult,,10,,4,149,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,8:59:41,rosethorn,rockfish,150,adult,,11,,8,147,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:00:45,rosethorn,rockfish,150,adult,,12,,7,148,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:01:15,rosethorn,rockfish,150,adult,,13,,20,149,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:01:39,rosethorn,rockfish,150,adult,,14,,16,147,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:02:00,rosethorn,rockfish,150,adult,,15,,2,147,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_B.mp4,B,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:02:21,rosethorn,rockfish,150,adult,,16,,18,147,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:02:21,yelloweye,rockfish,145,subadult,,17,,5,147,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:02:46,rosethorn,rockfish,150,adult,,18,,7,147,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:04:28,lingcod,greenling,130,adult,,19,,5,147,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:04:31,rosethorn,rockfish,150,adult,,20,,3,146,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:04:48,rosethorn,rockfish,150,adult,,21,,9,147,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:04:54,rosethorn,rockfish,150,adult,,22,,3,147,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_B.mp4,B,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:05:22,rosethorn,rockfish,150,adult,,23,,4,145,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:05:46,rosethorn,rockfish,150,adult,,24,,19,146,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:06:27,rosethorn,rockfish,150,adult,,25,,20,144,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:06:36,rosethorn,rockfish,150,adult,,26,,1,144,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:07:01,yelloweye,rockfish,145,adult,,27,,10,152,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:08:18,rosethorn,rockfish,150,adult,,28,,11,149,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:08:19,lingcod,greenling,130,adult,,29,,1,149,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_B.mp4,B,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:08:39,rosethorn,rockfish,150,adult,,30,,0,148,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:08:39,rosethorn,rockfish,150,adult,,31,,10,148,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:09:21,rosethorn,rockfish,150,adult,,32,,7,148,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:10:12,lingcod,greenling,130,adult,,33,,10,150,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:10:12,lingcod,greenling,130,adult,,34,,10,150,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:10:12,lingcod,greenling,130,adult,,35,,10,150,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:10:49,rosethorn,rockfish,150,adult,,36,,9,149,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:12:19,rosethorn,rockfish,150,adult,,37,,15,148,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:13:18,rosethorn,rockfish,150,adult,,38,,8,152,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:13:41,yelloweye,rockfish,145,adult,,39,,25,151,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:13:41,yelloweye,rockfish,145,adult,,40,,25,151,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:14:09,rosethorn,rockfish,150,adult,,41,,10,150,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:14:11,rosethorn,rockfish,150,adult,,42,,16,150,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:14:14,lingcod,greenling,130,adult,,43,,2,149,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:14:15,yelloweye,rockfish,145,adult,,44,,4,150,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:14:18,rosethorn,rockfish,150,adult,,45,,8,150,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:15:22,rosethorn,rockfish,150,adult,,46,,2,150,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_B.mp4,B,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:15:28,rosethorn,rockfish,150,adult,,47,,6,150,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:16:31,rosethorn,rockfish,150,adult,,48,,11,152,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:16:50,rosethorn,rockfish,150,adult,,49,,8,152,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:16:53,rosethorn,rockfish,150,adult,,50,,2,153,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_B.mp4,B,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:17:01,rosethorn,rockfish,150,adult,,51,,16,152,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:17:23,rosethorn,rockfish,150,adult,,52,,15,152,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:17:44,rosethorn,rockfish,150,adult,,53,,14,152,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:19:36,rosethorn,rockfish,150,adult,,54,,7,153,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:20:22,rosethorn,rockfish,150,adult,,55,,9,155,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:21:30,rosethorn,rockfish,150,adult,,56,,11,155,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:22:03,rosethorn,rockfish,150,adult,,57,,9,156,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,1,980,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:23:38,rosethorn,rockfish,150,adult,,58,,8,157,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_1_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,10:00:20,rosethorn,rockfish,150,adult,,56,,2,147,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_B.mp4,B,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,10:00:20,yelloweye,rockfish,145,adult,,57,,20,147,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:30:19,rosethorn,rockfish,150,adult,,1,,8,162,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:31:21,rosethorn,rockfish,150,adult,,2,,4,162,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_B.mp4,B,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:32:41,rosethorn,rockfish,150,adult,,3,,21,162,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:32:52,rosethorn,rockfish,150,adult,,4,,1,162,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_B.mp4,B,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:33:17,lingcod,greenling,130,adult,,5,,20,162,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:33:38,rosethorn,rockfish,150,adult,,6,,9,162,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:34:18,rosethorn,rockfish,150,adult,,7,,17,162,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:34:37,rosethorn,rockfish,150,adult,,8,,21,162,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:34:50,yelloweye,rockfish,145,adult,,9,,5,162,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:34:52,rosethorn,rockfish,150,adult,,10,,7,162,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:35:05,rosethorn,rockfish,150,adult,,11,,6,162,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:35:26,rosethorn,rockfish,150,adult,,12,,3,162,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_B.mp4,B,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:35:38,rosethorn,rockfish,150,adult,,13,,11,162,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:36:06,rosethorn,rockfish,150,adult,,14,,1,161,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_B.mp4,B,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:36:25,rosethorn,rockfish,150,adult,,15,,11,162,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:37:58,rosethorn,rockfish,150,adult,,16,,26,160,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:38:03,rosethorn,rockfish,150,adult,,17,,5,160,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:38:09,rosethorn,rockfish,150,adult,,18,,21,160,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:38:33,rosethorn,rockfish,150,adult,,19,,11,160,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:38:39,rosethorn,rockfish,150,adult,,20,,17,160,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:39:25,rosethorn,rockfish,150,adult,,21,,2,160,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_B.mp4,B,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:39:54,rosethorn,rockfish,150,adult,,22,,1,160,,,missed,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_B.mp4,B,fish count,single,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",4062,CSEO,manned,Delta,,Line Transect,2,1215,Cape Edgecumbe deep,5  minute,,1997,7/26/1997,9:40:05,rosethorn,rockfish,150,adult,,23,,14,160,,,,\\dfg.alaska.local\Research\R1\DCF_DRSVID\SubmersibleVideos\1997\1997_4062_2_A.mp4,A,fish count,single,1
