Year,Dive No,Stock Assessment Year,Vehicle,Submersible Type,Area Description,Management Area,Dive Start Time,Dive End Time,Dive Comments,Observer First Name,Observer Last Name,Pilot First Name,Pilot Last Name,Transect Type,Transect No,Transect Date,Transect Start Time,Transect End Time,Transect Fix Method,Transect Comment,Vehicle,Line Length Meters,Stage,Specimen No,Length Direction Deg,Length Mid X Mm,Length Mid Y Mm,Length Mid Z Mm,Length Mm,Length Obs Time,Length Precision Mm,Length Range Mm,Length Rms Mm,Length Comment,Horizontal Direction Deg,Vertical Direction Deg
2015,2,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,No DOE camera; lots of vase sponges,Buttercup,1000,adult,13,27.859,2258.537,1744.005,-5398.617,874.93,17:01:58,118.596,6106.358,16.377,High RMS-blurry & far,28.81,4.736
2015,3,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,No DOE camera,Buttercup,1014,adult,21,24,602.215,-340.166,-1553.482,562.797,18:01:08,7.617,1700.495,3.01,,17.682,17.463
2015,3,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,No DOE camera,Buttercup,1014,adult,52,30.726,-2594.306,1355.867,-4924.927,507.798,18:18:19,96.008,5729.197,7.049,tail bent,25.732,13.658
2015,3,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,No DOE camera,Buttercup,1014,adult,83,26.512,1721.513,2120.343,-5475.178,728.794,18:34:36,74.566,6118.581,15.465,RMS>10mm for length-blurry,11.395,13.706
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,adult,5,9.019,339.832,251.628,-2664.067,524.745,19:35:05,12.375,2697.416,1.092,,12.099,6.479
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,adult,47,16.377,994.788,573.097,-3906.653,519.296,19:59:39,42.188,4071.852,6.106,,21.418,19.49
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,adult,50,26.099,-910.86,-417.551,-2045.477,516.906,20:00:06,13.609,2277.716,0.476,,13.972,11.1
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,adult,54,22.355,-1017.933,54.733,-2478.841,591.996,20:02:06,28.946,2680.268,1.803,High Horiz orientation,52.995,32.188
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,adult,63,23.16,1686.112,617.506,-4197.669,558.861,20:05:48,57.036,4565.601,5.014,,16.722,2.137
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,adult,69,2.604,111.245,-89.23,-3136.135,553.487,20:10:54,15.784,3139.376,1.359,,14.269,21.27
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,6,30.526,-3888.709,2928.907,-8256.155,1154.757,19:37:27,234.979,9584.605,1.17,,18.349,6.341
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,7,26.898,-1735.366,1253.427,-4219.917,1076.515,19:37:31,57.725,4731.837,1.648,,16.252,0.634
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,9,29.985,-2462.167,1594.006,-5083.297,964.993,19:37:34,81.891,5868.818,1.088,,9.305,8.977
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,10,24.258,-1761.219,1273.296,-4822.61,997.687,19:37:37,57.984,5289.683,4.384,,3.374,6.619
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,12,23.229,1649.529,2080.451,-6185.883,1042.968,19:37:40,121.608,6731.595,5.996,,23.949,10.696
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,13,20.765,1262.288,2471.638,-7319.716,916.34,19:37:41,189.29,7828.193,1.137,blurry,31.072,9.301
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,16,26.177,-1833.922,569.749,-3906.773,868.667,19:37:43,58.15,4353.247,0.502,,28.701,21.742
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,17,22.26,-156.791,-698.237,-1748.307,1045.382,19:37:48,8.637,1889.1,4.484,,17.3,6.038
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,18,13.941,754.516,579.342,-3832.287,867.545,19:37:47,22.872,3948.589,4.957,,3.083,0.972
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,20,26.703,-2196.197,691.408,-4577.428,997.718,19:37:48,67.507,5123.883,3.926,,8.66,10.107
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,23,3.737,171.915,-82.263,-2917.503,863.498,19:37:51,9.33,2923.721,1.591,,2.083,4.677
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,25,26.431,-2382.641,1571.831,-5742.249,1036.077,19:37:47,105.431,6412.57,2.198,,16,5.923
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,29,19.372,145.674,-742.939,-2153.219,832.983,19:38:16,6.717,2282.44,1.678,,2.558,5.801
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,31,12.02,-502.142,-332.962,-2829.643,813.031,19:38:12,12.852,2893.076,1.135,,4.16,3.556
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,32,25.187,-1332.669,621.53,-3126.709,952.171,19:38:28,50.035,3455.231,2.232,High Horiz but clear,54.978,27.56
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,34,18.074,-949.279,1264.522,-4845.164,856.789,19:38:26,39.664,5096.642,8.979,,8.233,18.687
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,35,17.689,82.343,-688.062,-2172.777,962.462,19:38:36,26.232,2280.608,2.758,High Horiz but clear bird's eye view,55.417,20.146
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,37,22.37,-1136.24,-140.225,-2781.798,996.807,19:38:38,41.538,3008.173,2.427,High horiz angle; clear bird's eye,67.386,33.599
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,38,21.684,1368.655,969.31,-4217.882,865.992,19:38:38,49.001,4539.087,2.092,,16.297,21.116
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,43,14.613,-7.508,-493.525,-1893.199,768.389,19:48:36,16.472,1956.483,2.573,High Horiz but OK birds eye view,46.18,24.74
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,51,23.969,1663.582,311.273,-3806.907,734.787,20:01:07,51.134,4166.165,3.65,,17.898,6.365
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,71,14.102,599.903,1071.179,-4886.88,883.81,20:12:32,105.947,5038.741,5.042,,45.845,23.244
2015,4,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,997,,73,6.543,487.843,20.916,-4257.022,789.845,20:12:37,28.478,4284.934,6.633,,12.117,18.298
2015,5,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,1007,adult,12,29.034,-896.495,-574.622,-1918.362,587.24,21:25:51,15.345,2194.084,0.95,Tail a little curved,29.789,11.169
2015,5,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,1007,adult,40,23.911,975.248,-306.33,-2305.561,528.438,21:45:31,17.818,2522.015,6.8,,24.364,28.7
2015,5,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,1007,juvenile,55,17.36,900.205,367.255,-3110.055,178.989,21:40:25,31.682,3258.479,5.538,,25.378,12.995
2015,5,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,1007,,13,16.861,-1444.733,-157.096,-4794.842,1142.839,21:27:21,49.571,5010.234,0.885,,3.885,9.129
2015,5,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,1007,,15,24.588,1442.708,675.827,-3481.703,702.794,21:31:54,39.538,3828.891,4.12,,15.551,10.148
2015,5,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,1007,,30,20.036,-543.24,-385.663,-1826.892,773.707,21:39:39,12.549,1944.577,1.91,Horiz>30 but I think OK  birds eye,38.972,34.653
2015,5,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,1007,,32,17.52,-298.296,-680.555,-2353.812,1165.224,21:40:09,11.719,2468.312,1.356,,14.347,46.188
2015,5,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,1007,,47,25.181,-1036.256,-470.28,-2420.353,797.888,21:49:54,23.622,2674.527,1.235,Horiz>30 but OK bird's eye,34.803,28.235
2015,5,,Buttercup,ROV,,EYKT,5/13/2015,5/13/2015,,,,Mike,Byerly,Line Transect,1,5/13/2015,,,Hypack,Belly camera pointed upward by mistake; no DOE camera,Buttercup,1007,,54,19.217,-709.73,-296.921,-2207.159,726.234,21:50:14,22.013,2337.398,1.162,high horiz but bird's eye view,49.92,32.411
2015,6,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,Dive changed from 45 degree to 90 degree plan line mid transect.,Buttercup,1006,adult,2,23.385,-1905.829,-426.729,-4516.466,640.733,7:06:56,42.972,4920.645,0.942,,17.252,52.253
2015,6,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,Dive changed from 45 degree to 90 degree plan line mid transect.,Buttercup,1006,adult,3,26.211,1465.396,1405.29,-4124.081,610.989,7:06:52,57.193,4596.767,6.375,,22.608,7.85
2015,6,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,Dive changed from 45 degree to 90 degree plan line mid transect.,Buttercup,1006,juvenile,1,12.66,633.421,480.647,-3539.817,220.629,7:06:45,51.776,3628.023,4.492,horiz angle>30,44.269,28.4
2015,6,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,Dive changed from 45 degree to 90 degree plan line mid transect.,Buttercup,1006,juvenile,8,14.206,-54.933,-635.628,-2520.193,273.971,7:12:46,14.852,2599.694,1.842,,20.795,10.309
2015,6,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,Dive changed from 45 degree to 90 degree plan line mid transect.,Buttercup,1006,juvenile,9,30.217,-1121.051,-627.548,-2205.928,219.494,7:12:46,18.862,2552.781,0.919,,23.969,10.807
2015,6,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,Dive changed from 45 degree to 90 degree plan line mid transect.,Buttercup,1006,juvenile,16,27.46,-892.084,-392.48,-1875.357,201.108,7:36:39,11.067,2113.485,0.571,,5.308,0.38
2015,6,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,Dive changed from 45 degree to 90 degree plan line mid transect.,Buttercup,1006,juvenile,26,11.355,-526.418,523.13,-3695.694,262.869,7:42:38,16.676,3769.474,0.373,,6.59,9.712
2015,6,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,Dive changed from 45 degree to 90 degree plan line mid transect.,Buttercup,1006,juvenile,30,17.922,656.073,-420.298,-2409.163,253.313,7:46:07,17.837,2532.025,2.484,,26.696,27.68
2015,6,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,Dive changed from 45 degree to 90 degree plan line mid transect.,Buttercup,1006,juvenile,33,27.869,-1396.269,300.666,-2701.113,250.296,7:47:03,29.442,3055.483,1.12,,26.075,11.396
2015,6,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,Dive changed from 45 degree to 90 degree plan line mid transect.,Buttercup,1006,subadult,37,10.118,-288.708,690.744,-4195.386,387.787,7:48:13,42.249,4261.66,0.578,,21.156,4.061
2015,6,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,Dive changed from 45 degree to 90 degree plan line mid transect.,Buttercup,1006,,4,21.238,907.376,341.632,-2494.705,868.827,7:06:53,33.812,2676.49,1.388,,50.001,11.181
2015,6,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,Dive changed from 45 degree to 90 degree plan line mid transect.,Buttercup,1006,,5,25.843,1216.577,699.565,-2897.503,899.657,7:06:53,32.458,3219.468,0.919,,26.675,6.201
2015,7,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,not yelloweye habitat,Buttercup,1008,,,,,,,,,,,,,,
2015,8,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Aborted,1,5/14/2015,,,Hypack,Dive aborted due to full hard disks. Restarted plan line on dive 9.,Buttercup,,,,,,,,,,,,,,,
2015,9,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,,Buttercup,991,,,,,,,,,,,,,,
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,4,4.296,-73.962,57.355,-1245.992,486.32,13:07:53,2.548,1249.503,5.345,great length orientation,9.296,22.966
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,6,25.812,-2305.755,1684.157,-5903.266,673.251,13:09:40,156.388,6557.549,8.291,horiz angle > 30,38.563,11.097
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,7,24.684,-847.237,-590.224,-2246.597,646.204,13:09:49,19.846,2472.524,8.525,,30.847,5.611
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,8,17.351,45.887,-512.205,-1645.882,549.311,13:09:50,4.126,1724.351,4.389,,4.092,31.24
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,12,13.759,266.858,-189.406,-1336.423,502.859,13:10:15,4.851,1375.905,5.846,horiz angle > 30,33.924,51.437
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,16,19.248,131.094,-714.504,-2080.381,597.704,13:11:13,11.362,2203.563,4.998,,21.563,9.46
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,17,18.103,999.753,22.808,-3058.955,605.142,13:11:12,21.459,3218.265,6.729,,1.829,6.317
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,18,18.568,982.783,420.589,-3182.355,643.663,13:11:13,32.273,3357.103,8.424,horiz angle > 30,64.15,60.221
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,19,8.282,340.36,366.432,-3435.829,661.608,13:11:12,19.893,3472.037,8.044,,12.455,1.403
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,20,17.794,697.771,985.27,-3761.702,603.692,13:11:09,48.65,3950.702,5.972,,29.514,6.033
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,22,20.986,806.898,-34.59,-2105.457,624.036,13:11:15,21.629,2255.046,4.331,horiz angle > 30,41.535,5.507
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,26,27.209,-2607.18,1775.749,-6135.689,458.97,13:14:34,193.539,6899.083,12.755,"not a great length view. RMS > 10, horiz angle > 30",50.225,15.399
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,27,21.065,840.358,1135.169,-3666.868,644.569,13:17:55,28.229,3929.47,6.396,,11.976,8.343
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,29,25.763,868.973,1007.44,-2756.634,555.796,13:18:13,23.616,3060.895,8.737,,20.111,7.829
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,35,22.986,-1025.87,-116.579,-2433.984,582.241,13:27:47,24.559,2643.914,2.292,horiz angle > 30,35.931,24.273
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,adult,52,20.572,406.276,346.788,-1423.2,660.083,13:50:15,12.06,1520.138,6.664,horiz angle > 30,54.285,2.306
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,juvenile,2,23.988,1188.765,-231.922,-2721.826,198.226,13:07:35,29.12,2979.142,7.595,,25.515,2.028
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,juvenile,13,17.569,292.862,-374.907,-1502.51,165.213,13:10:23,6.399,1576.027,2.988,,22.293,4.866
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,juvenile,33,28.028,1018.07,-98.623,-1921.444,163.808,13:23:02,21.628,2176.727,1.672,horiz angle > 30,58.579,11.95
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,juvenile,42,29.064,-728.089,-960.405,-2168.504,153.346,13:44:10,27.093,2480.907,1.784,horiz angle > 30,87.631,30.53
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,juvenile,46,6.386,-221.181,-87.77,-2126.287,217.669,13:48:28,12.056,2139.561,3.949,,23.205,2.618
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,juvenile,47,15.967,-718.229,410.714,-2891.618,139.784,13:48:26,14.695,3007.655,6.382,,5.286,0.276
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,juvenile,54,20.764,-380.263,1169.915,-3244.528,325.415,13:50:51,17.019,3469.908,3.315,,10.247,22.881
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,subadult,28,29.389,1440.82,503.19,-2709.685,287.036,13:17:57,27.083,3109.913,7.389,,12.261,8.182
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,,5,19.15,-1165.562,139.644,-3380.496,1002.571,13:08:08,75.88,3578.518,4.796,horiz angle > 30,83.597,16.237
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,,21,15.76,362.6,-517.568,-2239.237,1055.272,13:11:18,9.391,2326.701,0.508,,9.532,42.429
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,,37,5.527,-73.34,305.931,-3251.009,879.765,13:29:47,37.183,3266.196,10.5,horiz angle > 30,36.143,27.148
2015,10,,Buttercup,ROV,,EYKT,5/14/2015,5/14/2015,,,,Mike,Byerly,Line Transect,1,5/14/2015,,,Hypack,"unusual schooling behavior for yelloweye, many gravid yelloweye",Buttercup,1001,,44,19.08,1036.935,96.105,-3010.729,695.753,13:47:09,27.76,3185.743,6.621,,19.348,13.882
